Title,Sanskrit,English-Sanskrit,Synonyms,Translation
11.44,तस्मात्प्रणम्य प्रणिधाय कायं\nप्रसादये त्वामहमीशमीड्यम् ।\nपितेव पुत्रस्य सखेव सख्यु:\nप्रिय: प्रियायार्हसि देव सोढुम् ॥ ४४ ॥,tasmāt praṇamya praṇidhāya kāyaṁ\nprasādaye tvām aham īśam īḍyam\npiteva putrasya sakheva sakhyuḥ\npriyaḥ priyāyārhasi deva soḍhum\n\n,tasmāt — therefore; praṇamya — offering obeisances; praṇidhāya — laying down; kāyam — the body; prasādaye — to beg mercy; tvām — unto You; aham — I; īśam — unto the Supreme Lord; īḍyam — worshipable; pitā iva — like a father; putrasya — with a son; sakhā iva — like a friend; sakhyuḥ — with a friend; priyaḥ — a lover; priyāyāḥ — with the dearmost; arhasi — You should; deva — my Lord; soḍhum — tolerate.,"You are the Supreme Lord, to be worshiped by every living being. Thus I fall down to offer You my respectful obeisances and ask Your mercy. As a father tolerates the impudence of his son, a friend the impertinence of a friend, or a husband the familiarity of his wife, please tolerate the wrongs I may have done You."
11.45,अदृष्टपूर्वं हृषितोऽस्मि दृष्ट्वा\nभयेन च प्रव्यथितं मनो मे ।\nतदेव मे दर्शय देव रूपं\nप्रसीद देवेश जगन्निवास ॥ ४५ ॥,adṛṣṭa-pūrvaṁ hṛṣito ’smi dṛṣṭvā\nbhayena ca pravyathitaṁ mano me\ntad eva me darśaya deva rūpaṁ\nprasīda deveśa jagan-nivāsa\n\n,adṛṣṭa-pūrvam — never seen before; hṛṣitaḥ — gladdened; asmi — I am; dṛṣṭvā — by seeing; bhayena — out of fear; ca — also; pravyathitam — perturbed; manaḥ — mind; me — my; tat — that; eva — certainly; me — unto me; darśaya — show; deva — O Lord; rūpam — the form; prasīda — just be gracious; deva-īśa — O Lord of lords; jagat-nivāsa — O refuge of the universe.,"After seeing this universal form, which I have never seen before, I am gladdened, but at the same time my mind is disturbed with fear. Therefore please bestow Your grace upon me and reveal again Your form as the Personality of Godhead, O Lord of lords, O abode of the universe."
11.46,किरीटिनं गदिनं चक्रहस्त-\nमिच्छामि त्वां द्रष्टुमहं तथैव ।\nतेनैव रूपेण चतुर्भुजेन\nसहस्रबाहो भव विश्वमूर्ते ॥ ४६ ॥,kirīṭinaṁ gadinaṁ cakra-hastam\nicchāmi tvāṁ draṣṭum ahaṁ tathaiva\ntenaiva rūpeṇa catur-bhujena\nsahasra-bāho bhava viśva-mūrte\n\n,kirīṭinam — with helmet; gadinam — with club; cakra-hastam — disc in hand; icchāmi — I wish; tvām — You; draṣṭum — to see; aham — I; tathā eva — in that position; tena eva — in that; rūpeṇa — form; catuḥ-bhujena — four-handed; sahasra-bāho — O thousand-handed one; bhava — just become; viśva-mūrte — O universal form.,"O universal form, O thousand-armed Lord, I wish to see You in Your four-armed form, with helmeted head and with club, wheel, conch and lotus flower in Your hands. I long to see You in that form."
11.47,श्रीभगवानुवाच\nमया प्रसन्नेन तवार्जुनेदं\nरूपं परं दर्शितमात्मयोगात् ।\nतेजोमयं विश्वमनन्तमाद्यं\nयन्मे त्वदन्येन न दृष्टपूर्वम् ॥ ४७ ॥,śrī-bhagavān uvāca\nmayā prasannena tavārjunedaṁ\nrūpaṁ paraṁ darśitam ātma-yogāt\ntejo-mayaṁ viśvam anantam ādyaṁ\nyan me tvad anyena na dṛṣṭa-pūrvam\n\n,śrī-bhagavān uvāca — the Supreme Personality of Godhead said; mayā — by Me; prasannena — happily; tava — unto you; arjuna — O Arjuna; idam — this; rūpam — form; param — transcendental; darśitam — shown; ātma-yogāt — by My internal potency; tejaḥ-mayam — full of effulgence; viśvam — the entire universe; anantam — unlimited; ādyam — original; yat — that which; me — My; tvat anyena — besides you; na dṛṣṭa-pūrvam — no one has previously seen.,"The Supreme Personality of Godhead said: My dear Arjuna, happily have I shown you, by My internal potency, this supreme universal form within the material world. No one before you has ever seen this primal form, unlimited and full of glaring effulgence."
11.48,न वेदयज्ञाध्ययनैर्न दानै-\nर्न च क्रियाभिर्न तपोभिरुग्रै: ।\nएवंरूप: शक्य अहं नृलोके\nद्रष्टुं त्वदन्येन कुरुप्रवीर ॥ ४८ ॥,na veda-yajñādhyayanair na dānair\nna ca kriyābhir na tapobhir ugraiḥ\nevaṁ-rūpaḥ śakya ahaṁ nṛ-loke\ndraṣṭuṁ tvad anyena kuru-pravīra\n\n,na — never; veda-yajña — by sacrifice; adhyayanaiḥ — or Vedic study; na — never; dānaiḥ — by charity; na — never; ca — also; kriyābhiḥ — by pious activities; na — never; tapobhiḥ — by serious penances; ugraiḥ — severe; evam-rūpaḥ — in this form; śakyaḥ — can; aham — I; nṛ-loke — in this material world; draṣṭum — be seen; tvat — than you; anyena — by another; kuru-pravīra — O best among the Kuru warriors.,"O best of the Kuru warriors, no one before you has ever seen this universal form of Mine, for neither by studying the Vedas, nor by performing sacrifices, nor by charity, nor by pious activities, nor by severe penances can I be seen in this form in the material world."
11.49,मा ते व्यथा मा च विमूढभावो\nदृष्ट्वा रूपं घोरमीदृङ्‍ममेदम् ।\nव्यपेतभी: प्रीतमना: पुनस्त्वं\nतदेव मे रूपमिदं प्रपश्य ॥ ४९ ॥,mā te vyathā mā ca vimūḍha-bhāvo\ndṛṣṭvā rūpaṁ ghoram īdṛṅ mamedam\nvyapeta-bhīḥ prīta-manāḥ punas tvaṁ\ntad eva me rūpam idaṁ prapaśya\n\n,mā — let it not be; te — unto you; vyathā — trouble; mā — let it not be; ca — also; vimūḍha-bhāvaḥ — bewilderment; dṛṣṭvā — by seeing; rūpam — form; ghoram — horrible; īdṛk — as it is; mama — My; idam — this; vyapeta-bhīḥ — free from all fear; prīta-manāḥ — pleased in mind; punaḥ — again; tvam — you; tat — that; eva — thus; me — My; rūpam — form; idam — this; prapaśya — just see.,"You have been perturbed and bewildered by seeing this horrible feature of Mine. Now let it be finished. My devotee, be free again from all disturbances. With a peaceful mind you can now see the form you desire."
11.50,सञ्जय उवाच\nइत्यर्जुनं वासुदेवस्तथोक्त्वा\nस्वकं रूपं दर्शयामास भूय: ।\nआश्वासयामास च भीतमेनं\nभूत्वा पुन: सौम्यवपुर्महात्मा ॥ ५० ॥,sañjaya uvāca\nity arjunaṁ vāsudevas tathoktvā\nsvakaṁ rūpaṁ darśayām āsa bhūyaḥ\nāśvāsayām āsa ca bhītam enaṁ\nbhūtvā punaḥ saumya-vapur mahātmā\n\n,sañjayaḥ uvāca — Sañjaya said; iti — thus; arjunam — unto Arjuna; vāsudevaḥ — Kṛṣṇa; tathā — in that way; uktvā — speaking; svakam — His own; rūpam — form; darśayām āsa — showed; bhūyaḥ — again; āśvāsayām āsa — encouraged; ca — also; bhītam — fearful; enam — him; bhūtvā — becoming; punaḥ — again; saumya-vapuḥ — the beautiful form; mahā-ātmā — the great one.,"Sañjaya said to Dhṛtarāṣṭra: The Supreme Personality of Godhead, Kṛṣṇa, having spoken thus to Arjuna, displayed His real four-armed form and at last showed His two-armed form, thus encouraging the fearful Arjuna."
11.51,अर्जुन उवाच\nदृष्ट्वेदं मानुषं रूपं तव सौम्यं जनार्दन ।\nइदानीमस्मि संवृत्त: सचेता: प्रकृतिं गत: ॥ ५१ ॥,arjuna uvāca\ndṛṣṭvedaṁ mānuṣaṁ rūpaṁ\ntava saumyaṁ janārdana\nidānīm asmi saṁvṛttaḥ\nsa-cetāḥ prakṛtiṁ gataḥ\n\n,arjunaḥ uvāca — Arjuna said; dṛṣṭvā — seeing; idam — this; mānuṣam — human; rūpam — form; tava — Your; saumyam — very beautiful; janārdana — O chastiser of the enemies; idānīm — now; asmi — I am; saṁvṛttaḥ — settled; sa-cetāḥ — in my consciousness; prakṛtim — to my own nature; gataḥ — returned.,"When Arjuna thus saw Kṛṣṇa in His original form, he said: O Janārdana, seeing this humanlike form, so very beautiful, I am now composed in mind, and I am restored to my original nature."
11.52,श्रीभगवानुवाच\nसुदुर्दर्शमिदं रूपं दृष्टवानसि यन्मम ।\nदेवा अप्यस्य रूपस्य नित्यं दर्शनकाङ्‍‍क्षिण: ॥ ५२ ॥,śrī-bhagavān uvāca\nsu-durdarśam idaṁ rūpaṁ\ndṛṣṭavān asi yan mama\ndevā apy asya rūpasya\nnityaṁ darśana-kāṅkṣiṇaḥ\n\n,śrī-bhagavān uvāca — the Supreme Personality of Godhead said; su-durdarśam — very difficult to see; idam — this; rūpam — form; dṛṣṭavān asi — as you have seen; yat — which; mama — of Mine; devāḥ — the demigods; api — also; asya — this; rūpasya — form; nityam — eternally; darśana-kāṅkṣiṇaḥ — aspiring to see.,"The Supreme Personality of Godhead said: My dear Arjuna, this form of Mine you are now seeing is very difficult to behold. Even the demigods are ever seeking the opportunity to see this form, which is so dear."
11.53,नाहं वेदैर्न तपसा न दानेन न चेज्यया ।\nशक्य एवंविधो द्रष्टुं दृष्टवानसि मां यथा ॥ ५३ ॥,nāhaṁ vedair na tapasā\nna dānena na cejyayā\nśakya evaṁ-vidho draṣṭuṁ\ndṛṣṭavān asi māṁ yathā\n\n,na — never; aham — I; vedaiḥ — by study of the Vedas; na — never; tapasā — by serious penances; na — never; dānena — by charity; na — never; ca — also; ijyayā — by worship; śakyaḥ — it is possible; evam-vidhaḥ — like this; draṣṭum — to see; dṛṣṭavān — seeing; asi — you are; mām — Me; yathā — as.,"The form you are seeing with your transcendental eyes cannot be understood simply by studying the Vedas, nor by undergoing serious penances, nor by charity, nor by worship. It is not by these means that one can see Me as I am."
11.54,भक्त्य‍ा त्वनन्यया शक्य अहमेवंविधोऽर्जुन ।\nज्ञातुं द्रष्टुं च तत्त्वेन प्रवेष्टुं च परन्तप ॥ ५४ ॥,bhaktyā tv ananyayā śakya\naham evaṁ-vidho ’rjuna\njñātuṁ draṣṭuṁ ca tattvena\npraveṣṭuṁ ca paran-tapa\n\nyasya deve parā bhaktir\nyathā deve tathā gurau\ntasyaite kathitā hy arthāḥ\nprakāśante mahātmanaḥ\n\nyasyaika-niśvasita-kālam athāvalambya\njīvanti loma-vila-jā jagad-aṇḍa-nāthāḥ\nviṣṇur mahān sa iha yasya kalā-viśeṣo\ngovindam ādi-puruṣaṁ tam ahaṁ bhajāmi\n\nsac-cid-ānanda-rūpāya\nkṛṣṇāyākliṣṭa-kāriṇe\nnamo vedānta-vedyāya\ngurave buddhi-sākṣiṇe\n\nīśvaraḥ paramaḥ kṛṣṇaḥ\nsac-cid-ānanda-vigrahaḥ\nanādir ādir govindaḥ\nsarva-kāraṇa-kāraṇam\n\n,bhaktyā — by devotional service; tu — but; ananyayā — without being mixed with fruitive activities or speculative knowledge; śakyaḥ — possible; aham — I; evam-vidhaḥ — like this; arjuna — O Arjuna; jñātum — to know; draṣṭum — to see; ca — and; tattvena — in fact; praveṣṭum — to enter into; ca — also; param-tapa — O subduer of the enemy.,"My dear Arjuna, only by undivided devotional service can I be understood as I am, standing before you, and can thus be seen directly. Only in this way can you enter into the mysteries of My understanding."
